id,company_id,name,clid,color,color_id,status,managers,placements
8521,1525,Сахалин-2,nan,#D1F3FF,1,1,[],[]
8531,1525,Мирный-1,nan,#D1F3FF,1,1,[],[]
4897,1525,08_Отдел контроля и предотвращения потерь,nan,#D1F3FF,1,1,[],[]
4904,1525,01_Руководители магазина,nan,#D1F3FF,1,1,[],[]
4910,1525,08_Отдел контроля и предотвращения потерь,nan,#D1F3FF,1,1,[],[]
4563,1525,02_Отдел приемки товара,nan,#D1F3FF,1,1,[],[]
4564,1525,03_Кассовый отдел,nan,#D1F3FF,1,1,[],[]
4566,1525,05_Отдел учета ТМЦ,nan,#D1F3FF,1,1,[],[]
4567,1525,01_Руководители магазина,nan,#D1F3FF,1,1,[],[]
4568,1525,04.1_Администраторы,nan,#D1F3FF,1,1,[],[]
4569,1525,04_Отдел учета ТМЦ,nan,#D1F3FF,1,1,[],[]
4570,1525,05_Кассовый отдел,nan,#D1F3FF,1,1,[],[]
4571,1525,06_Отдел приемки товара,nan,#D1F3FF,1,1,[],[]
4572,1525,07_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
4573,1525,08_Отдел контроля и предотвращения потерь,nan,#D1F3FF,1,1,[],[]
4578,1525,01_Администрация магазина,nan,#D1F3FF,1,1,[],[]
10331,1525,04_Отдел обслуживания клиентов АРТ-2,nan,#D1F3FF,1,1,[],[]
8567,1525,11.Распределительный центр,nan,#D1F3FF,1,1,[],[]
8553,1525,"03.3_Группа размещения и пополнения ""Мезонин""",nan,#D1F3FF,1,1,[],[]
4943,1525,01_Руководители магазина,nan,#D1F3FF,1,1,[],[]
4947,1525,01_Администрация магазина,nan,#D1F3FF,1,1,[],[]
4575,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
4576,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
4577,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
8503,1525,2Е.3_Отдел по работе с клиентами в онлайн-канале,nan,#D1F3FF,1,1,[],[]
8960,1525,4_Отдел продвижения,nan,#D1F3FF,1,1,[],[]
4974,1525,02_Отдел приемки товара,nan,#D1F3FF,1,1,[],[]
4975,1525,03_Кассовый отдел,nan,#D1F3FF,1,1,[],[]
4979,1525,03_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
4980,1525,05_Кассовый отдел,nan,#D1F3FF,1,1,[],[]
4981,1525,07_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
4982,1525,08_Отдел контроля и предотвращения потерь,nan,#D1F3FF,1,1,[],[]
4983,1525,06_Отдел приемки товара,nan,#D1F3FF,1,1,[],[]
4984,1525,08_Отдел контроля и предотвращения потерь,nan,#D1F3FF,1,1,[],[]
4986,1525,02_Отдел приемки товара,nan,#D1F3FF,1,1,[],[]
4987,1525,03_Кассовый отдел,nan,#D1F3FF,1,1,[],[]
4989,1525,05_Отдел учета ТМЦ,nan,#D1F3FF,1,1,[],[]
4992,1525,02_Отдел приемки,nan,#D1F3FF,1,1,[],[]
4994,1525,04_Отдел учета ТМЦ,nan,#D1F3FF,1,1,[],[]
4995,1525,07_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
5000,1525,08_Отдел контроля и предотвращения потерь,nan,#D1F3FF,1,1,[],[]
5002,1525,02_Отдел приемки товара,nan,#D1F3FF,1,1,[],[]
5003,1525,04_Отдел по учету ТМЦ,nan,#D1F3FF,1,1,[],[]
5006,1525,07_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
5008,1525,02_Отдел приемки товара,nan,#D1F3FF,1,1,[],[]
5010,1525,04_Отдел учета ТМЦ,nan,#D1F3FF,1,1,[],[]
5011,1525,03_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5012,1525,05_Кассовый отдел,nan,#D1F3FF,1,1,[],[]
5013,1525,08_Отдел контроля и предотвращения потерь,nan,#D1F3FF,1,1,[],[]
5014,1525,01_Администрация,nan,#D1F3FF,1,1,[],[]
5015,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
5016,1525,02_Отдел управления ассортиментом и запасами магазина,nan,#D1F3FF,1,1,[],[]
5017,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5019,1525,03_Кассовый отдел,nan,#D1F3FF,1,1,[],[]
5023,1525,04_Отдел учета ТМЦ,nan,#D1F3FF,1,1,[],[]
5024,1525,07_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
5025,1525,08_Отдел контроля и предотвращения потерь,nan,#D1F3FF,1,1,[],[]
5027,1525,03_Кассовый отдел,nan,#D1F3FF,1,1,[],[]
5031,1525,01_Руководители магазина,nan,#D1F3FF,1,1,[],[]
5032,1525,05_Кассовый отдел,nan,#D1F3FF,1,1,[],[]
5033,1525,07_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
5034,1525,08_Отдел контроля и предотвращения потерь,nan,#D1F3FF,1,1,[],[]
7904,1525,03.1_Отдел управления персоналом,nan,#D1F3FF,1,1,[],[]
7911,1525,02.2_Учетно-контрольный отдел,nan,#D1F3FF,1,1,[],[]
4997,1525,01_Администрация магазина ТМН-1,nan,#D1F3FF,1,1,[],[]
5038,1525,01_Руководители магазина,nan,#D1F3FF,1,1,[],[]
5039,1525,07_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
5041,1525,02_Отдел приемки товара,nan,#D1F3FF,1,1,[],[]
5042,1525,03_Кассовый отдел,nan,#D1F3FF,1,1,[],[]
5046,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
5048,1525,03_Кассовый отдел,nan,#D1F3FF,1,1,[],[]
4574,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
5049,1525,02_Отдел управления ассортиментом и запасами магазина,nan,#D1F3FF,1,1,[],[]
5050,1525,02_Отдел управления ассортиментом и запасами магазина,nan,#D1F3FF,1,1,[],[]
5001,1525,01_Администрация магазина УСР-1,nan,#D1F3FF,1,1,[],[]
5007,1525,01_Администрация магазина УСР-2,nan,#D1F3FF,1,1,[],[]
5018,1525,01_Администрация магазина ХБР-1,nan,#D1F3FF,1,1,[],[]
5026,1525,01_Администрация магазина ХБР-2,nan,#D1F3FF,1,1,[],[]
4973,1525,01_Администрация магазина ЮСХ-1,nan,#D1F3FF,1,1,[],[]
4985,1525,01_Администрация магазина ЮСХ-2,nan,#D1F3FF,1,1,[],[]
4998,1525,02_Отдел управления ассортиментом и запасами магазина ТМН-1,nan,#D1F3FF,1,1,[],[]
5004,1525,02_Отдел управления ассортиментом и запасами магазина УСР-1,nan,#D1F3FF,1,1,[],[]
5021,1525,02_Отдел управления ассортиментом и запасами магазина ХБР-1,nan,#D1F3FF,1,1,[],[]
5029,1525,02_Отдел управления ассортиментом и запасами магазина ХБР-2,nan,#D1F3FF,1,1,[],[]
5044,1525,02_Отдел управления ассортиментом и запасами магазина ХБР-3,nan,#D1F3FF,1,1,[],[]
4977,1525,02_Отдел управления ассортиментом и запасами магазина ЮСХ-1,nan,#D1F3FF,1,1,[],[]
4990,1525,02_Отдел управления ассортиментом и запасами магазина ЮСХ-3,nan,#D1F3FF,1,1,[],[]
4136,1525,03_Служба торгового зала ЕКТ-3,nan,#D1F3FF,1,1,[],[]
4459,1525,03_Служба торгового зала НУР-1,nan,#D1F3FF,1,1,[],[]
4996,1525,03_Служба торгового зала ТМН-1,nan,#D1F3FF,1,1,[],[]
4993,1525,03_Служба торгового зала ТМС-1,nan,#D1F3FF,1,1,[],[]
5009,1525,03_Служба торгового зала УСР-2,nan,#D1F3FF,1,1,[],[]
5020,1525,03_Служба торгового зала ХБР-1,nan,#D1F3FF,1,1,[],[]
5028,1525,03_Служба торгового зала ХБР-2,nan,#D1F3FF,1,1,[],[]
5043,1525,03_Служба торгового зала ХБР-3,nan,#D1F3FF,1,1,[],[]
4976,1525,03_Служба торгового зала ЮСХ-1,nan,#D1F3FF,1,1,[],[]
4988,1525,03_Служба торгового зала ЮСХ-2,nan,#D1F3FF,1,1,[],[]
4999,1525,04_Отдел обслуживания клиентов ТМН-1,nan,#D1F3FF,1,1,[],[]
5005,1525,04_Отдел обслуживания клиентов УСР-1,nan,#D1F3FF,1,1,[],[]
5022,1525,04_Отдел обслуживания клиентов ХБР-1,nan,#D1F3FF,1,1,[],[]
5030,1525,04_Отдел обслуживания клиентов ХБР-2,nan,#D1F3FF,1,1,[],[]
4978,1525,04_Отдел обслуживания клиентов ЮСХ-1,nan,#D1F3FF,1,1,[],[]
5053,1525,02_Отдел управления ассортиментом и запасами магазина,nan,#D1F3FF,1,1,[],[]
5054,1525,02_Отдел управления ассортиментом и запасами магазина,nan,#D1F3FF,1,1,[],[]
5055,1525,02_Отдел управления ассортиментом и запасами магазина,nan,#D1F3FF,1,1,[],[]
7912,1525,02.2_Учетно-контрольный отдел,nan,#D1F3FF,1,1,[],[]
5063,1525,01_Администрация магазина ЧЛБ-2,nan,#D1F3FF,1,1,[],[]
5071,1525,01_Администрация магазина ЯКТ-1,nan,#D1F3FF,1,1,[],[]
5064,1525,02_Отдел приемки товара,nan,#D1F3FF,1,1,[],[]
5066,1525,04_Отдел учета ТМЦ,nan,#D1F3FF,1,1,[],[]
5068,1525,03_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5069,1525,07_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
5070,1525,08_Отдел контроля и предотвращения потерь,nan,#D1F3FF,1,1,[],[]
5072,1525,02_Отдел приемки товара,nan,#D1F3FF,1,1,[],[]
5073,1525,03_Кассовый отдел,nan,#D1F3FF,1,1,[],[]
5076,1525,06_Отдел приемки товара,nan,#D1F3FF,1,1,[],[]
5077,1525,07_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
5078,1525,08_Отдел контроля и предотвращения потерь,nan,#D1F3FF,1,1,[],[]
5079,1525,01_Руководители магазина,nan,#D1F3FF,1,1,[],[]
5081,1525,02_Отдел приемки товара,nan,#D1F3FF,1,1,[],[]
5085,1525,01_Руководители магазина,nan,#D1F3FF,1,1,[],[]
5086,1525,04_Отдел учета ТМЦ,nan,#D1F3FF,1,1,[],[]
5087,1525,05_Кассовый отдел,nan,#D1F3FF,1,1,[],[]
5088,1525,07_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
5089,1525,08_Отдел контроля и предотвращения потерь,nan,#D1F3FF,1,1,[],[]
5080,1525,01_Администрация магазина ЯКТ-2,nan,#D1F3FF,1,1,[],[]
5090,1525,02_Отдел управления ассортиментом и запасами магазина ВЛД-3,nan,#D1F3FF,1,1,[],[]
6128,1525,02_Отдел приемки товара,nan,#D1F3FF,1,1,[],[]
5056,1525,02_Отдел управления ассортиментом и запасами магазина ТМС-1,nan,#D1F3FF,1,1,[],[]
5074,1525,02_Отдел управления ассортиментом и запасами магазина ЯКТ-1,nan,#D1F3FF,1,1,[],[]
5083,1525,02_Отдел управления ассортиментом и запасами магазина ЯКТ-2,nan,#D1F3FF,1,1,[],[]
5065,1525,03_Служба торгового зала ЧЛБ-2,nan,#D1F3FF,1,1,[],[]
5082,1525,03_Служба торгового зала ЯКТ-2,nan,#D1F3FF,1,1,[],[]
5052,1525,04_Отдел обслуживания клиентов КРС-4,nan,#D1F3FF,1,1,[],[]
6263,1525,04_Отдел обслуживания клиентов ХБР-4,nan,#D1F3FF,1,1,[],[]
5067,1525,04_Отдел обслуживания клиентов ЧЛБ-2,nan,#D1F3FF,1,1,[],[]
5075,1525,04_Отдел обслуживания клиентов ЯКТ-1,nan,#D1F3FF,1,1,[],[]
5084,1525,04_Отдел обслуживания клиентов ЯКТ-2,nan,#D1F3FF,1,1,[],[]
8522,1525,Арсеньев-1,nan,#D1F3FF,1,1,[],[]
8532,1525,Екатеринбург-4,nan,#D1F3FF,1,1,[],[]
8710,1525,Новосибирск-2,nan,#D1F3FF,1,1,[],[]
6093,1525,03.2.1_Отдел кадрового делопроизводства,nan,#D1F3FF,1,1,[],[]
9299,1525,1.2. Сектор управления ассортиментом BW,nan,#D1F3FF,1,1,[],[]
9316,1525,1.2 Сектор управления ассортиментом T&G,nan,#D1F3FF,1,1,[],[]
9333,1525,Функции отдела Понимания G,nan,#D1F3FF,1,1,[],[]
9350,1525,6. Секция графического дизайна G,nan,#D1F3FF,1,1,[],[]
9366,1525,6. Секция графического дизайна S,nan,#D1F3FF,1,1,[],[]
8504,1525,6. Служба развития E-com,nan,#D1F3FF,1,1,[],[]
9034,1525,2. Секция бизнес-процессов,nan,#D1F3FF,1,1,[],[]
8554,1525,"04.1.1_Группа сбора ""Стеллаж""",nan,#D1F3FF,1,1,[],[]
7913,1525,02.2_Учетно-контрольный отдел,nan,#D1F3FF,1,1,[],[]
5116,1525,02_Отдел управления ассортиментом и запасами магазина БЛВ-1,nan,#D1F3FF,1,1,[],[]
5137,1525,02_Отдел управления ассортиментом и запасами магазина ВЛД-2,nan,#D1F3FF,1,1,[],[]
5124,1525,02_Отдел управления ассортиментом и запасами магазина ЧЛБ-2,nan,#D1F3FF,1,1,[],[]
5110,1525,04_Отдел обслуживания клиентов АРС-1,nan,#D1F3FF,1,1,[],[]
5117,1525,04_Отдел обслуживания клиентов ВЛД-2,nan,#D1F3FF,1,1,[],[]
5118,1525,04_Отдел обслуживания клиентов ВЛД-3,nan,#D1F3FF,1,1,[],[]
5120,1525,04_Отдел обслуживания клиентов ЕКТ-1,nan,#D1F3FF,1,1,[],[]
8523,1525,Находка-2,nan,#D1F3FF,1,1,[],[]
8533,1525,Камчатка-3,nan,#D1F3FF,1,1,[],[]
8555,1525,05.2_Группа отгрузки,nan,#D1F3FF,1,1,[],[]
5111,1525,02_Отдел управления ассортиментом и запасами магазина,nan,#D1F3FF,1,1,[],[]
5112,1525,02_Отдел управления ассортиментом и запасами магазина,nan,#D1F3FF,1,1,[],[]
5113,1525,02_Отдел управления ассортиментом и запасами магазина,nan,#D1F3FF,1,1,[],[]
5114,1525,02_Отдел управления ассортиментом и запасами магазина,nan,#D1F3FF,1,1,[],[]
5115,1525,02_Отдел управления ассортиментом и запасами магазина,nan,#D1F3FF,1,1,[],[]
5119,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5121,1525,02_Отдел управления ассортиментом и запасами магазина,nan,#D1F3FF,1,1,[],[]
5122,1525,02_Отдел управления ассортиментом и запасами магазина,nan,#D1F3FF,1,1,[],[]
5123,1525,02_Отдел управления ассортиментом и запасами магазина,nan,#D1F3FF,1,1,[],[]
5136,1525,02_Отдел управления ассортиментом и запасами магазина,nan,#D1F3FF,1,1,[],[]
8977,1525,01_Администрация магазина ВЛД-6,nan,#D1F3FF,1,1,[],[]
8607,1525,Комсомольск-2,nan,#D1F3FF,1,1,[],[]
8589,1525,01.2.1_Отдел автоматизации и методологии,nan,#D1F3FF,1,1,[],[]
8615,1525,Пермь-1,nan,#D1F3FF,1,1,[],[]
5139,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5140,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5141,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5142,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
7914,1525,02.2_Учетно-контрольный отдел,nan,#D1F3FF,1,1,[],[]
5203,1525,02_Отдел управления ассортиментом и запасами магазина АРС-1,nan,#D1F3FF,1,1,[],[]
5149,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
5150,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
5151,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
5152,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
5153,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
5154,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
5155,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5156,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5207,1525,02_Отдел управления ассортиментом и запасами магазина МГД-1,nan,#D1F3FF,1,1,[],[]
5247,1525,02_Отдел управления ассортиментом и запасами магазина НВС-2,nan,#D1F3FF,1,1,[],[]
5148,1525,03_Служба торгового зала МГД-1,nan,#D1F3FF,1,1,[],[]
5143,1525,04_Отдел обслуживания клиентов БЛВ-1,nan,#D1F3FF,1,1,[],[]
6094,1525,07.4.1_Группа проектирования и производства технологического и торгового оборудования,nan,#D1F3FF,1,1,[],[]
6129,1525,02_Отдел приемки товара,nan,#D1F3FF,1,1,[],[]
5157,1525,04_Отдел обслуживания клиентов МГД-1,nan,#D1F3FF,1,1,[],[]
8190,1525,01.1.39_Отдел контроля магазина Хабаровск-1,nan,#D1F3FF,1,1,[],[]
5212,1525,04_Отдел обслуживания клиентов ЮСХ-2,nan,#D1F3FF,1,1,[],[]
5208,1525,04_Отдел обслуживания клиентов ЮСХ-3,nan,#D1F3FF,1,1,[],[]
8524,1525,Красноярск-4,nan,#D1F3FF,1,1,[],[]
8978,1525,02_Отдел управления ассортиментом и запасами магазина ВЛД-6,nan,#D1F3FF,1,1,[],[]
8711,1525,Благовещенск-2,nan,#D1F3FF,1,1,[],[]
8616,1525,01_Администрация магазина ПРМ-1,nan,#D1F3FF,1,1,[],[]
9035,1525,1_Департамент экономики и организации труда,nan,#D1F3FF,1,1,[],[]
9300,1525,1.3. Сектор ценообразования BW,nan,#D1F3FF,1,1,[],[]
9317,1525,1.3 Сектор ценообразования T&G,nan,#D1F3FF,1,1,[],[]
9334,1525,1. Секция планирования ассортимента G,nan,#D1F3FF,1,1,[],[]
9351,1525,Функции отдела Понимания S,nan,#D1F3FF,1,1,[],[]
9367,1525,5.1 Сектор акционного буклета S,nan,#D1F3FF,1,1,[],[]
4065,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
5202,1525,02_Отдел управления ассортиментом и запасами магазина,nan,#D1F3FF,1,1,[],[]
5209,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5210,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5211,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5243,1525,02_Отдел управления ассортиментом и запасами магазина,nan,#D1F3FF,1,1,[],[]
5244,1525,02_Отдел управления ассортиментом и запасами магазина,nan,#D1F3FF,1,1,[],[]
5245,1525,02_Отдел управления ассортиментом и запасами магазина,nan,#D1F3FF,1,1,[],[]
5246,1525,02_Отдел управления ассортиментом и запасами магазина,nan,#D1F3FF,1,1,[],[]
5248,1525,02_Отдел управления ассортиментом и запасами магазина,nan,#D1F3FF,1,1,[],[]
5249,1525,02_Отдел управления ассортиментом и запасами магазина,nan,#D1F3FF,1,1,[],[]
5250,1525,02_Отдел управления ассортиментом и запасами магазина,nan,#D1F3FF,1,1,[],[]
5252,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5253,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
7915,1525,02.2_Учетно-контрольный отдел,nan,#D1F3FF,1,1,[],[]
8191,1525,01.1.39_Отдел контроля магазина Хабаровск-1,nan,#D1F3FF,1,1,[],[]
5326,1525,02_Отдел управления ассортиментом и запасами магазина БЛВ-2,nan,#D1F3FF,1,1,[],[]
5315,1525,02_Отдел управления ассортиментом и запасами магазина ПКМ-1,nan,#D1F3FF,1,1,[],[]
5251,1525,02_Отдел управления ассортиментом и запасами магазина УСР-2,nan,#D1F3FF,1,1,[],[]
5264,1525,02_Отдел управления ассортиментом и запасами магазина ЮСХ-2,nan,#D1F3FF,1,1,[],[]
5317,1525,04_Отдел обслуживания клиентов ПКМ-2,nan,#D1F3FF,1,1,[],[]
5262,1525,02_Отдел управления ассортиментом и запасами магазина,nan,#D1F3FF,1,1,[],[]
5263,1525,02_Отдел управления ассортиментом и запасами магазина,nan,#D1F3FF,1,1,[],[]
5265,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5266,1525,04_Отдел обслуживания клиентов ТМС-1,nan,#D1F3FF,1,1,[],[]
5254,1525,04_Отдел обслуживания клиентов УСР-2,nan,#D1F3FF,1,1,[],[]
8525,1525,Магадан-1,nan,#D1F3FF,1,1,[],[]
8617,1525,02_Отдел управления ассортиментом и запасами магазина ПРМ-1,nan,#D1F3FF,1,1,[],[]
8979,1525,03_Служба торгового зала ВЛД-6,nan,#D1F3FF,1,1,[],[]
6081,1525,06.3.4_Группа по управлению прогнозами продаж,nan,#D1F3FF,1,1,[],[]
5283,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5284,1525,02_Отдел управления ассортиментом и запасами магазина,nan,#D1F3FF,1,1,[],[]
5285,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5286,1525,02_Отдел управления ассортиментом и запасами магазина,nan,#D1F3FF,1,1,[],[]
5287,1525,02_Отдел управления ассортиментом и запасами магазина,nan,#D1F3FF,1,1,[],[]
5288,1525,02_Отдел управления ассортиментом и запасами магазина,nan,#D1F3FF,1,1,[],[]
5289,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5290,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5291,1525,02_Отдел управления ассортиментом и запасами магазина,nan,#D1F3FF,1,1,[],[]
5292,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5293,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5294,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5295,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5296,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5297,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5298,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5299,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5300,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5301,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5302,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5303,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5304,1525,02_Отдел управления ассортиментом и запасами магазина,nan,#D1F3FF,1,1,[],[]
5305,1525,02_Отдел управления ассортиментом и запасами магазина,nan,#D1F3FF,1,1,[],[]
5306,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5307,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5308,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5309,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5310,1525,02_Отдел управления ассортиментом и запасами магазина,nan,#D1F3FF,1,1,[],[]
5311,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5312,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5313,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5314,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5316,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5318,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5319,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5320,1525,02_Отдел управления ассортиментом и запасами магазина,nan,#D1F3FF,1,1,[],[]
5321,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5322,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5323,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5324,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5325,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5327,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
7916,1525,02.2_Учетно-контрольный отдел,nan,#D1F3FF,1,1,[],[]
8192,1525,01.1.39_Отдел контроля магазина Хабаровск-1,nan,#D1F3FF,1,1,[],[]
5332,1525,04_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5356,1525,01_Администрация магазина ВЛД-4,nan,#D1F3FF,1,1,[],[]
5435,1525,01_Администрация магазина МГД-1,nan,#D1F3FF,1,1,[],[]
5357,1525,02_Отдел управления ассортиментом и запасами магазина ВЛД-4,nan,#D1F3FF,1,1,[],[]
5359,1525,03_Служба торгового зала ВЛД-4,nan,#D1F3FF,1,1,[],[]
5333,1525,04_Отдел обслуживания клиентов БЛВ-2,nan,#D1F3FF,1,1,[],[]
5405,1525,04_Отдел обслуживания клиентов БРБ-1,nan,#D1F3FF,1,1,[],[]
5329,1525,04_Отдел обслуживания клиентов КМС-1,nan,#D1F3FF,1,1,[],[]
5328,1525,04_Отдел обслуживания клиентов ПКМ-1,nan,#D1F3FF,1,1,[],[]
8526,1525,Новый Уренгой-1,nan,#D1F3FF,1,1,[],[]
8980,1525,04_Отдел обслуживания клиентов ВЛД-6,nan,#D1F3FF,1,1,[],[]
8712,1525,Камчатка-2,nan,#D1F3FF,1,1,[],[]
8961,1525,2_Коммерческий департамент,nan,#D1F3FF,1,1,[],[]
6082,1525,4.1.4_Группа по управлению прогнозами продаж,nan,#D1F3FF,1,1,[],[]
9301,1525,1.5. Сектор планирования продаж BW,nan,#D1F3FF,1,1,[],[]
9318,1525,1.4. Сектор управления планограммами T&G,nan,#D1F3FF,1,1,[],[]
5354,1525,04_Магазин-2,nan,#D1F3FF,1,1,[],[]
5355,1525,04_Магазин-2,nan,#D1F3FF,1,1,[],[]
5358,1525,03_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
9335,1525,1.1. Сектор формирования структуры ассортимента G,nan,#D1F3FF,1,1,[],[]
9352,1525,1. Секция планирования ассортимента S,nan,#D1F3FF,1,1,[],[]
8618,1525,04_Отдел обслуживания клиентов ПРМ-1,nan,#D1F3FF,1,1,[],[]
9383,1525,11Е. Склад ИМ,nan,#D1F3FF,1,1,[],[]
5406,1525,01_Администрация магазина,nan,#D1F3FF,1,1,[],[]
5407,1525,01_Администрация магазина,nan,#D1F3FF,1,1,[],[]
5431,1525,10.1.2_Товарное направление Baby world,nan,#D1F3FF,1,1,[],[]
5432,1525,05_Департамент закупок,nan,#D1F3FF,1,1,[],[]
5433,1525,10_Продуктовый департамент,nan,#D1F3FF,1,1,[],[]
5434,1525,04_Кассовый отдел,nan,#D1F3FF,1,1,[],[]
7917,1525,02.2_Учетно-контрольный отдел,nan,#D1F3FF,1,1,[],[]
8193,1525,02_Отдел приемки товара,nan,#D1F3FF,1,1,[],[]
8527,1525,Сахалин-3,nan,#D1F3FF,1,1,[],[]
8690,1525,Хабаровск-2,nan,#D1F3FF,1,1,[],[]
8713,1525,Томск-1,nan,#D1F3FF,1,1,[],[]
8997,1525,Распределительный центр,nan,#2898FF,271,1,[],[10885]
8619,1525,03_Служба торгового зала ПРМ-1,nan,#D1F3FF,1,1,[],[]
5474,1525,10.2_Группа зонирования,nan,#D1F3FF,1,1,[],[]
5475,1525,10.2_Группа зонирования,nan,#D1F3FF,1,1,[],[]
5476,1525,10.1.1_Товарное направление Toys&games,nan,#D1F3FF,1,1,[],[]
5477,1525,10.1.1_Товарное направление Toys&games,nan,#D1F3FF,1,1,[],[]
5478,1525,10.1.1_Товарное направление Toys&games,nan,#D1F3FF,1,1,[],[]
5479,1525,10.1.1_Товарное направление Toys&games,nan,#D1F3FF,1,1,[],[]
